CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
KADTJ,Little Tom Lake,Undetermined,,Lake,Water Feature,LAKE,3eb37cead05411d892e2080020a0f4c9,60.4077778,-128.7866667,,Yukon,250000,1980-07-14,Yukon-Department of Tourism and Culture
KADTK,Little Twelve Mile Creek,Undetermined,,Creek,Water Feature,RIV,0c6f8d60849c20c3a34cfe642ac24cf0,63.9941667,-139.6577778,,Yukon,50000,1953-03-05,Yukon-Department of Tourism and Culture
KADTL,Little Twelve Mile River,Undetermined,,River,Water Feature,RIV,3ec94edcd05411d892e2080020a0f4c9,64.3788785,-138.9963644,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KADTM,Little Violet Creek,Undetermined,,Creek,Water Feature,RIV,0c6f8e1e849c20c3a35d2d362c1c0a2c,61.4147222,-134.3802778,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KADTN,Little Wind River,Undetermined,,River,Water Feature,RIV,0c6f8dd2849c20c3983bac4edce1add0,65.3833294,-135.4405455,,Yukon,250000,1945-04-21,Yukon-Department of Tourism and Culture
KADTQ,Livingstone,Undetermined,,Settlement,Populated Place,UNP,0c6f8f13849c20c3a041f46320959237,61.3393206,-134.3448460,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KADTR,Livingstone Creek,Undetermined,,Creek,Water Feature,RIV,0c6f8eab849c20c3631ba88021bea20e,61.3461642,-134.3858921,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KADTT,Logan Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,0c6f8f62849c20c384a22052529063cf,60.7833333,-140.5000000,,Yukon,1000000,1916-12-05,Yukon-Department of Tourism and Culture
KADTW,Logan Mountains,Undetermined,,Mountains,Terrain Feature,MTN,71fc9af9ba3611d892e2080020a0f4c9,61.7556471,-128.9402780,,Yukon,1000000,1951-06-07,Yukon-Department of Tourism and Culture
KADTZ,Logger Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6f8fbb849c20c383706b269d30ed4b,64.3075000,-138.3850000,,Yukon,250000,1979-09-04,Yukon-Department of Tourism and Culture
KADUA,Logjam Creek,Undetermined,,Creek,Water Feature,RIV,6153297bba3611d892e2080020a0f4c9,60.0000000,-131.5125000,,Yukon,250000,1952-07-03,Yukon-Department of Tourism and Culture
KADUC,Lokken Creek,Undetermined,,Creek,Water Feature,RIV,3ed44b5dd05411d892e2080020a0f4c9,61.9426289,-134.6382661,,Yukon,250000,1951-03-07,Yukon-Department of Tourism and Culture
KADUG,Lombard Pup,Undetermined,,Pup,Water Feature,RIV,0cf7756c849c20c3fcaa548e443eb8a0,63.8663436,-138.8875487,,Yukon,50000,1978-09-26,Yukon-Department of Tourism and Culture
KADUH,Lomond Creek,Undetermined,,Creek,Water Feature,RIV,3edf20ced05411d892e2080020a0f4c9,64.7215660,-137.5335666,,Yukon,250000,1981-10-05,Yukon-Department of Tourism and Culture
KADUJ,Lomond Lake,Undetermined,,Lake,Water Feature,LAKE,2deace95d05511d892e2080020a0f4c9,64.8013943,-138.1849485,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KADUR,Lone Moose Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f909b849c20c3a590fc0598b587e5,64.7280556,-138.3305556,,Yukon,250000,1979-09-12,Yukon-Department of Tourism and Culture
KADUT,Lone Mountain,Undetermined,,Mountain,Terrain Feature,MTN,2df5f226d05511d892e2080020a0f4c9,64.3880556,-139.0072222,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KADUU,Lone Mountain,Undetermined,,Mountain,Terrain Feature,MTN,46d58c94bbe311d892e2080020a0f4c9,67.2913889,-139.6169444,,Yukon,250000,1997-06-11,Yukon-Department of Tourism and Culture
KADUS,Lone Mountain,Undetermined,,Mountain,Terrain Feature,MTN,3f04f851d05411d892e2080020a0f4c9,62.8994444,-134.9136111,,Yukon,250000,1951-03-07,Yukon-Department of Tourism and Culture
KADUV,Lone Pine Mountain,Undetermined,,Mountain,Terrain Feature,MTN,3f101be2d05411d892e2080020a0f4c9,61.9374608,-136.1063543,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KADUX,Lone Tree Creek,Undetermined,,Creek,Water Feature,RIV,3f1af153d05411d892e2080020a0f4c9,60.2772222,-132.9747222,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KADUL,Lonely Creek,Undetermined,,Creek,Water Feature,RIV,0c6f905a849c20c3db4c887f267b7937,61.2291667,-131.3816667,,Yukon,250000,1977-07-06,Yukon-Department of Tourism and Culture
KADUM,Lonely Creek,Undetermined,,Creek,Water Feature,RIV,3ef519d0d05411d892e2080020a0f4c9,61.9578631,-137.2911216,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KADUN,Lonely Dome,Undetermined,,Dome,Terrain Feature,MTN,3eea1d4fd05411d892e2080020a0f4c9,63.5900000,-134.4602778,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KADUW,Loner Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6f91a1849c20c334301ffc6386d2e7,63.5318279,-131.9654455,,Yukon,250000,1973-11-09,Yukon-Department of Tourism and Culture
KADUY,Loney Creek,Undetermined,,Creek,Water Feature,RIV,2e044a07d05511d892e2080020a0f4c9,69.3663889,-139.5369444,,Yukon,250000,1982-07-15,Yukon-Department of Tourism and Culture
KADVA,Long Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f91e2849c20c369999083dce1b465,61.1144440,-134.7927780,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KADVB,Long Lake,Undetermined,,Lake,Water Feature,LAKE,3f2614e4d05411d892e2080020a0f4c9,61.3500000,-136.6788889,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KAHPU,Long Lake Creek,Undetermined,,Creek,Water Feature,RIV,0c7034ec849c20c3f134e20d352e7913,60.9522500,-128.7012664,,Yukon,250000,1982-05-28,Yukon-Department of Tourism and Culture
KADVC,Long Point,Undetermined,,Point,Terrain Feature,CAPE,3f3be6d6d05411d892e2080020a0f4c9,61.2684590,-138.7185147,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KADVD,Long's Creek,Undetermined,,Creek,Water Feature,RIV,3f30ea55d05411d892e2080020a0f4c9,61.9002778,-140.2266667,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KADVF,Lookout Hill,Undetermined,,Hill,Terrain Feature,MTN,3f475887d05411d892e2080020a0f4c9,60.7033333,-130.1847222,,Yukon,250000,1952-07-03,Yukon-Department of Tourism and Culture
KADVG,Lookout Mountain,Undetermined,,Mountain,Terrain Feature,MTN,7211828aba3611d892e2080020a0f4c9,60.8549318,-125.9520538,,Yukon,250000,1958-05-01,Yukon-Department of Tourism and Culture
KADVH,Loon Lakes,Undetermined,,Lakes,Water Feature,LAKE,0c6f9275849c20c355254cdc3e0d5f2e,61.1726936,-134.1969891,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KADVI,Lootz Creek,Undetermined,,Creek,Water Feature,RIV,0cf775b0849c20c3e2dcb877aa99596c,60.1369288,-127.0982223,,Yukon,250000,1949-09-01,Yukon-Department of Tourism and Culture
KADVJ,Lootz Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f930e849c20c3e72b89500622c93f,60.1847222,-126.8888889,,Yukon,250000,1949-09-01,Yukon-Department of Tourism and Culture
KADVK,Lopez Point,Undetermined,,Point,Terrain Feature,CAPE,0c6f9377849c20c32fddc7e84f4f2c93,69.5500200,-139.2120746,,Yukon,250000,1963-02-14,Yukon-Department of Tourism and Culture
KADVN,Lorne,Undetermined,,Locality,Populated Place,UNP,3f5d5189d05411d892e2080020a0f4c9,60.3080556,-134.7925000,,Yukon,50000,1980-07-29,Yukon-Department of Tourism and Culture
KADVR,Los Angeles Creek,Undetermined,,Creek,Water Feature,RIV,3f734a8bd05411d892e2080020a0f4c9,63.0494146,-139.5242507,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KADVS,Lost Cache Creek,Undetermined,,Creek,Water Feature,RIV,3f7e470cd05411d892e2080020a0f4c9,60.8226848,-138.4436128,,Yukon,250000,1981-02-03,Yukon-Department of Tourism and Culture
KADVT,Lost Creek,Undetermined,,Creek,Water Feature,RIV,2e1512e8d05511d892e2080020a0f4c9,60.1833333,-128.2475000,,Yukon,250000,1980-07-14,Yukon-Department of Tourism and Culture
KADVU,Lost Horses Creek,Undetermined,,Creek,Water Feature,RIV,3f891c7dd05411d892e2080020a0f4c9,63.9333334,-137.1330556,,Yukon,250000,1981-02-13,Yukon-Department of Tourism and Culture
KADVX,Louis Creek,Undetermined,,Creek,Water Feature,RIV,3f9418fed05411d892e2080020a0f4c9,65.0967468,-135.1608402,,Yukon,250000,1981-06-18,Yukon-Department of Tourism and Culture
KADVY,Louise Lake,Undetermined,,Lake,Water Feature,LAKE,2e225959d05511d892e2080020a0f4c9,60.5319444,-137.4836111,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KADVZ,Louise Lake,Undetermined,,Lake,Water Feature,LAKE,a2f1c98ad05211d892e2080020a0f4c9,60.7016667,-135.2775000,,Yukon,250000,1951-04-05,Yukon-Department of Tourism and Culture
KADWB,Lovett Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0c6f93b9849c20c31488f1c94f0d13cf,64.0184735,-139.3497956,,Yukon,50000,1953-03-05,Yukon-Department of Tourism and Culture
KADWC,Lovett Hill,Undetermined,,Hill,Terrain Feature,MTN,0c6f942a849c20c3f8c0793c079b3b4c,64.0247222,-139.3527778,,Yukon,250000,1957-06-06,Yukon-Department of Tourism and Culture
KADWD,Lowell Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,99e4f856c6cb11d892e2080020a0f4c9,60.3000000,-138.2500000,,Yukon,1000000,1987-01-22,Yukon-Department of Tourism and Culture
KADWG,Lower Canyon,Undetermined,,Canyon,Terrain Feature,VALL,3fa0ea3fd05411d892e2080020a0f4c9,61.9697222,-140.5500000,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KADWJ,Lower Hyland Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f946b849c20c346326179daed2cd2,61.1897222,-128.2336111,,Yukon,250000,1962-03-12,Yukon-Department of Tourism and Culture
KADWK,Lower Kathleen Lake,Undetermined,,Lake,Water Feature,LAKE,3fabe6c0d05411d892e2080020a0f4c9,60.6072222,-137.2269444,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KADWL,Lower Laberge,Undetermined,,Settlement,Populated Place,UNP,0c6f94d7849c20c3f8ef5ad591d610ee,61.3930556,-135.2277778,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KADWO,Lower Sheep Creek,Undetermined,,Creek,Water Feature,RIV,46e17375bbe311d892e2080020a0f4c9,61.4798476,-133.0577810,,Yukon,250000,2000-10-23,Yukon-Department of Tourism and Culture
KADWP,Lower Syenite Lake,Undetermined,,Lake,Water Feature,LAKE,3fb8df11d05411d892e2080020a0f4c9,64.4638889,-138.7300000,,Yukon,50000,1981-03-30,Yukon-Department of Tourism and Culture
KADWT,Lubbock River,Undetermined,,River,Water Feature,RIV,2e2df21ad05511d892e2080020a0f4c9,60.0280194,-133.8153587,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KAHSJ,Lucky Creek,Undetermined,,Creek,Water Feature,RIV,0cf7a286849c20c360cfef12db23a620,63.9061111,-138.7205556,,Yukon,50000,1983-01-11,Yukon-Department of Tourism and Culture
KADWX,Lucky Joe Creek,Undetermined,,Creek,Water Feature,RIV,3fc51412d05411d892e2080020a0f4c9,63.5733333,-139.7219444,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KADWY,Lucky Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f9519849c20c3884ebad6d623c09d,61.4994444,-127.3650000,,Yukon,250000,1968-12-10,Yukon-Department of Tourism and Culture
KAHQN,Lulu Creek,Undetermined,,Creek,Water Feature,RIV,e86ad258d05211d892e2080020a0f4c9,63.0757822,-139.1799021,,Yukon,250000,1981-10-19,Yukon-Department of Tourism and Culture
KADWZ,Lusk Lake,Undetermined,,Lake,Water Feature,LAKE,0cf776c4849c20c30a5606da5760e04c,66.3444440,-135.2477780,,Yukon,250000,1973-04-17,Yukon-Department of Tourism and Culture
KADXD,Lynx Creek,Undetermined,,Creek,Water Feature,RIV,3fd085c3d05411d892e2080020a0f4c9,63.9861121,-135.8609229,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KADXC,Lynx Creek,Undetermined,,Creek,Water Feature,RIV,2e46d14cd05511d892e2080020a0f4c9,61.5394444,-139.8988889,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KADXE,Lynx Dome,Undetermined,,Dome,Terrain Feature,MTN,0c6f95a3849c20c3c25d30579e4c6538,64.0813889,-135.6683333,,Yukon,250000,1955-04-07,Yukon-Department of Tourism and Culture
KADXF,Lyon Creek,Undetermined,,Creek,Water Feature,RIV,0c6f9559849c20c37096e17246bdfcef,62.3560001,-134.7473291,,Yukon,50000,1954-09-02,Yukon-Department of Tourism and Culture
KAEDU,M'Clintock Lakes,Undetermined,,Lakes,Water Feature,LAKE,2f2a5290d05511d892e2080020a0f4c9,60.9135190,-134.5087397,,Yukon,250000,1980-07-29,Yukon-Department of Tourism and Culture
KAEDW,M'Clintock River,Undetermined,,River,Water Feature,RIV,82d3dd79d05511d892e2080020a0f4c9,60.5611442,-134.4894531,,Yukon,1000000,1980-07-29,Yukon-Department of Tourism and Culture
KADXJ,MacAuley Creek,Undetermined,,Creek,Water Feature,RIV,2e5242fdd05511d892e2080020a0f4c9,60.0519444,-135.2525000,,Yukon,250000,1980-07-29,Yukon-Department of Tourism and Culture
KADYJ,MacRae,Undetermined,,Community,Populated Place,UNP,92579c4dc6cd11d892e2080020a0f4c9,60.6375000,-134.9972200,,Yukon,250000,1980-07-18,Yukon-Department of Tourism and Culture
KADXL,Macauley Ridge,Undetermined,,Ridge,Terrain Feature,MTN,3fdf52d4d05411d892e2080020a0f4c9,62.3483333,-140.7169444,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KADXU,Mack Fork,Undetermined,,Fork,Water Feature,RIV,2e5d8d9ed05511d892e2080020a0f4c9,63.8119444,-139.0527778,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KADXR,Mackenzie Bay,Undetermined,,Bay,Water Feature,BAY,3ff599f6d05411d892e2080020a0f4c9,69.3086111,-137.5197222,,Yukon,5000000,1982-07-15,Yukon-Department of Tourism and Culture
KADXS,Mackenzie Delta,Undetermined,,Delta,Terrain Feature,CAPE,723c631cba3611d892e2080020a0f4c9,68.8313889,-136.7425000,,Yukon,1000000,1948-04-02,Yukon-Department of Tourism and Culture
KADXT,Mackenzie Mountains,Undetermined,,Mountains,Terrain Feature,MTN,724def4dba3611d892e2080020a0f4c9,64.3194444,-131.4244444,,Yukon,5000000,1950-05-04,Yukon-Department of Tourism and Culture
KADXV,Mackinnon Creek,Undetermined,,Creek,Water Feature,RIV,4000bd87d05411d892e2080020a0f4c9,62.0762266,-139.8310162,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KADXW,Mackintosh Creek,Undetermined,,Creek,Water Feature,RIV,2e68ff4fd05511d892e2080020a0f4c9,61.9506504,-137.2916474,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KADXX,Mackintosh Lake,Undetermined,,Lake,Water Feature,LAKE,2e7422e0d05511d892e2080020a0f4c9,61.5786989,-136.9775784,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KADYC,Macmillan Pass,Undetermined,,Pass,Terrain Feature,VALL,726b625eba3611d892e2080020a0f4c9,63.2441667,-130.0313889,,Yukon,1000000,1946-11-05,Yukon-Department of Tourism and Culture
KADYE,Macmillan Range,Undetermined,,Range,Terrain Feature,MTN,06f56e67c6ce11d892e2080020a0f4c9,62.9341615,-135.9314989,,Yukon,250000,1951-03-07,Yukon-Department of Tourism and Culture
KADYG,Macmillan River,Undetermined,,River,Water Feature,RIV,4016b689d05411d892e2080020a0f4c9,62.8688425,-135.9019804,,Yukon,2000000,1951-03-07,Yukon-Department of Tourism and Culture
KAHSK,Magnet Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0cf7a2e7849c20c3fd87bf6f7c38f909,63.9413889,-139.3500000,,Yukon,50000,1983-01-11,Yukon-Department of Tourism and Culture
KADYM,Magpie Creek,Undetermined,,Creek,Water Feature,RIV,2e7f4671d05511d892e2080020a0f4c9,62.2244444,-137.7480556,,Yukon,250000,1980-12-08,Yukon-Department of Tourism and Culture
KADYN,Magundy River,Undetermined,,River,Water Feature,RIV,4021b30ad05411d892e2080020a0f4c9,62.1832745,-134.3652508,,Yukon,2000000,1951-11-01,Yukon-Department of Tourism and Culture
KADYO,Maiden Creek,Undetermined,,Creek,Water Feature,RIV,2e8ab822d05511d892e2080020a0f4c9,64.3861111,-140.6358333,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KADYQ,Maisy May Creek,Undetermined,,Creek,Water Feature,RIV,402caf8bd05411d892e2080020a0f4c9,63.2353077,-138.8141106,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KADYS,Malamute Mountain,Undetermined,,Mountain,Terrain Feature,MTN,403784fcd05411d892e2080020a0f4c9,61.2876330,-136.3162913,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KADYV,Malcolm River,Undetermined,,River,Water Feature,RIV,0cf77865849c20c344cb2930c2a72269,69.5616300,-139.6122737,,Yukon,1000000,1944-12-21,Yukon-Department of Tourism and Culture
KADYX,Maloney Creek,Undetermined,,Creek,Water Feature,RIV,4042a88dd05411d892e2080020a0f4c9,62.0141667,-138.2769444,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KADYY,Mancha Creek,Undetermined,,Creek,Water Feature,RIV,0c6f9750849c20c316f42be34d69b689,68.6722222,-140.9244444,,Yukon,50000,1944-10-21,Yukon-Department of Tourism and Culture
KADYZ,Mandanna Creek,Undetermined,,Creek,Water Feature,RIV,0c6f970e849c20c3e4bab82e8f271668,62.0061111,-135.7936111,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KADZA,Mandanna Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f97e4849c20c370ac2e7d8e35f697,61.9186111,-135.7850000,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KADZC,Manuel Creek,Undetermined,,Creek,Water Feature,RIV,617d94dcba3611d892e2080020a0f4c9,67.9608333,-136.4483333,,Yukon,250000,1981-10-09,Yukon-Department of Tourism and Culture
KADZD,Maple Creek,Undetermined,,Creek,Water Feature,RIV,404d7dfed05411d892e2080020a0f4c9,61.4189967,-139.5815871,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KADZE,Marble Creek,Undetermined,,Creek,Water Feature,RIV,40598befd05411d892e2080020a0f4c9,60.4324260,-137.8234517,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KADZG,Margaret Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f9848849c20c3fe9d318a1364eceb,65.3430556,-134.4983333,,Yukon,250000,1945-04-16,Yukon-Department of Tourism and Culture
KADZL,Marion Creek,Undetermined,,Creek,Water Feature,RIV,40648770d05411d892e2080020a0f4c9,63.5344444,-140.4547222,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KADZK,Marion Creek,Undetermined,,Creek,Water Feature,RIV,0cf778a6849c20c3fd3a9185e474ac57,63.1545908,-133.4372093,,Yukon,250000,1946-11-05,Yukon-Department of Tourism and Culture
KADZM,Mariposa Creek,Undetermined,,Creek,Water Feature,RIV,406fab01d05411d892e2080020a0f4c9,62.9913155,-138.5665548,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KADZN,Marjorie Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f988a849c20c352914289ead6c776,62.1063889,-131.9466667,,Yukon,250000,1946-10-07,Yukon-Department of Tourism and Culture
KADZO,Marker Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f98cb849c20c3700789fb8420e66a,60.5120875,-130.9871638,,Yukon,250000,1947-06-03,Yukon-Department of Tourism and Culture
KADZP,Marl Creek,Undetermined,,Creek,Water Feature,RIV,2e9602c3d05511d892e2080020a0f4c9,60.8044850,-137.4934910,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KADZQ,Marmot Creek,Undetermined,,Creek,Water Feature,RIV,0c6f9923849c20c36f34cf64211f41a3,63.7792093,-131.2974040,,Yukon,250000,1958-03-06,Yukon-Department of Tourism and Culture
KADZS,Marmot Pass,Undetermined,,Pass,Terrain Feature,VALL,0c6f99a5849c20c3449933b460dec600,63.9018491,-130.9718123,,Yukon,250000,1958-03-06,Yukon-Department of Tourism and Culture
KADZV,Marsh Lake,Undetermined,,Settlement,Populated Place,UNP,0c6f9a17849c20c3689b7f8478d94ee9,60.5147222,-134.3319444,,Yukon,1000000,1966-12-19,Yukon-Department of Tourism and Culture
KADZU,Marsh Lake,Undetermined,,Lake,Water Feature,LAKE,407aa782d05411d892e2080020a0f4c9,60.4727778,-134.3102778,,Yukon,1000000,1980-07-29,Yukon-Department of Tourism and Culture
KADZT,Marshall Creek,Undetermined,,Creek,Water Feature,RIV,0c6f9964849c20c335d87936665e7cc6,60.7996263,-137.3405655,,Yukon,250000,1950-06-02,Yukon-Department of Tourism and Culture
KADZX,Marten Creek,Undetermined,,Creek,Water Feature,RIV,4085cb13d05411d892e2080020a0f4c9,64.3536111,-140.8094444,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KADZY,Marten Lake,Undetermined,,Lake,Water Feature,LAKE,2ea2acf4d05511d892e2080020a0f4c9,60.6980556,-129.4080556,,Yukon,250000,1980-07-14,Yukon-Department of Tourism and Culture
KADZZ,Martens Lake,Undetermined,,Lake,Water Feature,LAKE,4090c794d05411d892e2080020a0f4c9,61.6422222,-137.3722222,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KAEAD,Martin Creek,Undetermined,,Creek,Water Feature,RIV,0c6f9ab3849c20c3cdb914bad59b6b7c,61.2988889,-134.3302778,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KAEAE,Martin Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0c6f9b45849c20c3dcc2da20aecddc0d,64.1066667,-135.2452778,,Yukon,50000,1950-09-07,Yukon-Department of Tourism and Culture
KAEAI,Mary Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f9c0d849c20c33cd2b2cc90db931e,60.6633333,-133.9869444,,Yukon,250000,1951-07-05,Yukon-Department of Tourism and Culture
KAEAJ,Mary River,Undetermined,,River,Water Feature,RIV,40a70eb6d05411d892e2080020a0f4c9,60.8513944,-133.9295637,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
